user_id,item_id,rating,timestamp
A192QM9Z2QKVME,0151004714,3.0,1205625600
ATRCOW9I4MLUX,0151004714,5.0,1197763200
A1Z7RN6NDG85NC,0151004714,3.0,1183593600
AT2R7ZVT7QYOU,0151004714,5.0,1178582400
A8IPQ1Q1O7YX5,0151004714,4.0,1169251200
A1MKYJ5S1PT9LZ,0151004714,5.0,1168300800
A1ZTLBSKNSDN5D,0151004714,5.0,1168300800
A2ZBSCHHT8KFGV,0151004714,3.0,1162166400
A5P0G326AZ58X,0151004714,1.0,1160092800
A3HV0NZUZZA6BJ,0151004714,2.0,1159142400
A106016KSI0YQ,0151004714,4.0,1057276800
A2Y8VNTJE15K6F,0151004714,5.0,1029196800
A2U723LLPV2A8A,0151004714,5.0,1010707200
ARYCLXPK853K7,0151004714,5.0,1009929600
A3UDYY6L2NH3JS,0151004714,4.0,1009238400
A17I7SCJIHHZY1,0151004714,3.0,987120000
A30KEXFT9SILL6,0151004714,4.0,983664000
A19D816DMGI44L,0151004714,5.0,981849600
A1T17LMQABMBN5,0151004714,5.0,968025600
AN5RSF8TJ62NW,0151004714,5.0,967593600
A1IWWRZJOXOSYP,0151004714,3.0,953596800
A3QHJ0FXK33OBE,0151004714,3.0,949622400
A2CGDQGHUN3DMM,0151004714,5.0,947894400
A3QLL55JUBXDNT,0151004714,5.0,944352000
A2QK7SB0J3NG59,0151004714,4.0,943488000
A2BOZUUPBD9P3N,0151004714,5.0,941068800
A1LMFOG4L6IB08,0205291252,5.0,1156291200
A2K6AYUAP5O9NH,0205291252,5.0,1128643200
A25NR1UCHLDEML,0205291252,4.0,994032000
A3LLVLOAE6YYK4,0205291252,5.0,959644800
A1P8MC8W52MCC4,0205291252,5.0,1406592000
A1Z65BLAQRQQTA,0205291252,5.0,1405382400
A3NMOHKJR8JRRD,0205291252,5.0,1383436800
A2G0MMMLHISVSG,0205291252,5.0,1362700800
AFRDRBLFPL59A,0205291252,5.0,1353974400
A3SGKX9XALPWW,0205291252,5.0,1299456000
A3W29R3L4CGW0E,0205291252,4.0,1296172800
A2PFAEZIYVHIDU,0205291252,5.0,1228780800
A14X7U05TCBFPP,0205291252,5.0,1206835200
AIDUXKP8JG007,0205291252,5.0,1188000000
AQ2UN38CMK119,0312171048,5.0,1262217600
A2Y32Y19FT75E3,0312171048,5.0,1076544000
A3HTKV1AW14EDB,0312171048,4.0,1009238400
A1QIQE5T1GBK7X,0312171048,5.0,973728000
A2B343N1IY0A9J,0312171048,5.0,972864000
A3NWD11XKY4S4O,0312171048,5.0,948326400
A1BAGB0MH4ZVO1,0312171048,3.0,923961600
A3B12RM18TB8OQ,0312171048,5.0,881193600
A2W0A93538NK0T,0312331363,5.0,1095811200
A3JABB4NAPKLC0,0373250460,4.0,1176681600
A33BCA0O4N3DWD,0373250460,3.0,1168646400
A2NVPUJ6A1MF6V,0373250460,1.0,1144195200
A1N6KD9WEU3AWE,0373250460,1.0,1140825600
AOSIE5ITEDVCL,0373250460,2.0,1139702400
A3B6ZC60PL7CGE,0373250460,4.0,1135036800
A3PBZ6WYBLLMU1,0373250460,1.0,1127779200
A1QFD2P78PYTZ5,0373250460,1.0,1123372800
A32MX4VY6TWHXP,0373250460,1.0,1119052800
A3U5CZ3PV82JXD,0373250460,1.0,1115078400
A1S3IN6CSTBPY6,0373250460,4.0,1112832000
A31V0LTFU8JGR0,0373250460,4.0,1107820800
A30GESVUFJTTZF,0373250460,5.0,1105228800
A2UYWE97KME0M,0373250460,1.0,1104969600
A3L212W5YX3P6B,0373250460,2.0,1095811200
A24IJ75QHRC15A,0373250460,1.0,1093824000
A2F8BS9DQZS70J,0373250460,3.0,1090540800
A15ZKYHMT1K6VA,0373250460,5.0,1081036800
A2111DMOIHRMKA,0373250460,5.0,1080950400
ADPPYDK40DSLZ,0373250460,5.0,1080864000
A3W2ZDNN4J3E7L,0373250460,5.0,1080691200
A24ILBQBSYSFUN,0373250460,5.0,1080691200
A16LWELL5MT33X,0373250460,5.0,1080691200
A3E08AFRACRRSR,0373250460,5.0,1080691200
ASFBAAUC6ISQD,0373250460,5.0,1080691200
A2PID1OWRDA8OP,0373250460,5.0,1080691200
A3OC7BDYTUADQP,0373250460,5.0,1080604800
A1T17LMQABMBN5,0373250460,4.0,1074988800
AZRZLJGVMICD1,0373250460,4.0,1073088000
AKCMMX00HO8OX,0375503757,4.0,971827200
A10MBVNVX1RD3T,0375503757,2.0,971308800
AOP1CZ6RGRF3N,0375503757,5.0,970272000
A13W9L1AIZOSSA,0375503757,5.0,970012800
AEJZW376HQDL6,0375503757,3.0,969321600
A1PLR2C71CMT5R,0375503757,5.0,969321600
A24FMTIYPI9Y99,0375503757,4.0,968889600
A22KI0RS8TQ4NU,0375503757,2.0,1377129600
AW7Q39SFEY27U,0375503757,3.0,1373932800
A1SXFU150K5ZX5,0375503757,3.0,1373587200
A3638QG7SBZM5Z,0375503757,5.0,1373414400
AS7DNTUUPA4WP,0375503757,4.0,1372809600
ANRKNKMRLFCRS,0375503757,1.0,1371168000
A2U7CDL5T8Q72W,0375503757,2.0,1361145600
A3OAS2ILJ1H1PW,0375503757,5.0,1135209600
AKPQSBU4BZNZY,0375503757,3.0,1106352000
A2MJJ3ZD9K6U2M,0375503757,4.0,1097452800
A3GFWSB3VUEG20,0375503757,2.0,1082678400
A2WZBMC52ULVBX,0375503757,4.0,1061596800
A1PBD00SFGOV3B,0375503757,4.0,1053043200
A32O4GWGVV9VAG,0375503757,3.0,1047340800
ARYF8JUHY2S1X,0375503757,4.0,1041897600
A3LPD7NTGFH7V4,0375503757,2.0,1021852800
A15LA3S0PO4P22,0375503757,4.0,1007337600
A2QOI0S9Y457VW,0375503757,4.0,1004140800
A6E01ZMPFHC3Y,0375503757,1.0,1003968000
AE98X3B0W88QS,0375503757,1.0,1003708800
A2BN175O2GI490,0375503757,4.0,996192000
A25BOD7WUV10UD,0375503757,4.0,995500800
A2A7DR7FNKR8A6,0375503757,4.0,990835200
A3W2FXLOW52NAO,0375503757,4.0,983491200
A1SGPOVRCKSAMG,0375503757,2.0,982281600
A1MG56X36JEZKO,0375503757,5.0,980726400
A31KUQKJHUM0E3,0375503757,3.0,973123200
A3DGX5GGGNEBBH,0375505458,2.0,1027900800
A3O7A20C9A5SHC,0375505458,5.0,1021939200
A3CLQ7MJQ5YX0A,0375505458,4.0,1021075200
A3R7ADOONYKL6A,0375505458,4.0,1020988800
A27Q9NX3M3GN63,0375505458,2.0,1019606400
A2E5XBL5WVX39N,0375505458,2.0,1018569600
A3IYSOTP3HA77N,0380709473,4.0,1370390400
A368MGLTO8QAC9,0380709473,5.0,1484352000
A13TMQU7MJ1VIG,0380709473,5.0,1483315200
ADBHXF91J66WG,0380709473,5.0,1482537600
A2GGSOEKD5VCPK,0380709473,5.0,1480377600
A1UM99UL1R7D2Q,0380709473,5.0,1470182400
A3843J3ZWCVXHV,0380709473,5.0,1469059200
A11SXV34PZUQ5E,0380709473,5.0,1466985600
AVDD9SP8HFGYD,0380709473,4.0,1456012800
A1H3L0279IGETC,0380709473,5.0,1441929600
AKKPN58URZCZX,0380709473,5.0,1441670400
A2AUQM1HT2D5T8,0380709473,5.0,1438214400
A3HFS6PJMU1QM7,0380709473,5.0,1432080000
A3E9CWGN9RNTRQ,0380709473,5.0,1424476800
A3UD8JRWLX6SRX,0380709473,5.0,1424044800
A3I3JWX3VQ0LUC,0380709473,3.0,1414022400
AEEIR281DUECC,0380709473,5.0,1405468800
A3NAP3BPIMUFOK,0380709473,4.0,1394582400
A3MV1KKHX51FYT,0380709473,4.0,1384992000
A16HRFB58ND53S,0380709473,5.0,1377129600
A2GJFZDB40J7TO,0380709473,4.0,1372636800
A22X8W90U0Y2D,0380812916,5.0,978652800
A3DV9UUKKR3XLA,0380812916,1.0,977702400
AYTU6YC65SECJ,0380812916,2.0,976233600
A1BY3PAFW9GTSK,0380812916,1.0,975801600
AH7XLWMVNIZN1,0380812916,5.0,975283200
ALJ3WJ1MGLY22,0380812916,5.0,975196800
A18P83OED6006M,0380812916,5.0,974073600
A3SFMJLZ22O7Z9,0380812916,5.0,973987200
A2VK5JOUEITZ52,0380812916,4.0,973900800
A1WG4Q1ULHYXDG,0380812916,2.0,1103155200
AOM8YXDWSZXR1,0380812916,1.0,1098057600
A2O354ZMFKJYRZ,0380812916,5.0,1067212800
A1EXA1HFZHCTZ2,0380812916,4.0,1064880000
A39FOAO2OB3XOV,0380812916,4.0,1060905600
A332RGE8UV48AY,0380812916,4.0,1059264000
A2XA0P66XL8FQL,0380812916,3.0,1053993600
A3UUB8IZTAHX8B,0380812916,1.0,1037404800
AC3M4JN5I4RDD,0380812916,4.0,1033430400
A3R6XTCAE182S,0380812916,5.0,1028851200
A5Z2GOPEA949A,0380812916,3.0,1027728000
A4T01SHWRE0HG,0380812916,3.0,1015200000
A2F7KSLTTGV1UW,0380812916,5.0,1013904000
A2YCPD09D5OE03,0380812916,5.0,1010016000
A363QRXP83K8ZE,0380812916,3.0,997315200
A1ZD66GXS0460D,0380812916,3.0,997315200
A37OT4OR6ANJVW,0380812916,3.0,995328000
A3GCQ5XJ35WEHE,0380812916,4.0,979776000
A20AMJH6C8LQ3,0380812916,5.0,979603200
A3CTLO2XNH5OF9,0380812916,3.0,978652800
A2VKWLCNZF4ZVB,0446576476,3.0,1123027200
A21NVBFIEQWDSG,0446576476,3.0,1119916800
AFFE3URLV4L49,0446576476,5.0,1116979200
A2XUZE0D78GFJ3,0446576476,5.0,1116806400
A1FJ9QCEGCKRH7,0446576476,5.0,1114819200
A1SDFV4DO8X27G,0446576476,5.0,1113696000
A235R6RLBPN98B,0446576476,3.0,1191542400
A3R8D4VO580AIL,0446576476,5.0,1151366400
AF4XXDXV0TL2N,0446576476,5.0,1143072000
A17U00SMPUZC47,0446576476,4.0,1140480000
AV5O0V1FKMT2Y,0446576476,5.0,1138320000
AX54G5AL870Q8,0446576476,3.0,1131580800
A2WED9DICNJLKF,0446576476,5.0,1131148800
A1V2O2KPZQ6CLF,0446576476,5.0,1127260800
AH5G3R86L9F19,0446576476,5.0,1125360000
A31IXUBVQFISME,0446576476,5.0,1123372800
AGYX4NBGHXDXT,0446697192,3.0,1247702400
A3LXXYBYUHZWS5,0446697192,5.0,1247529600
A6K17RY07D81M,0446697192,4.0,1247529600
A1X4L7AO1BXMHK,0446697192,5.0,1247184000
A1Y9RUTH5GG3MU,0446697192,3.0,1251849600
AAR8E3JF9K93P,0446697192,4.0,1251590400
AUKULWDRU3B9Z,0446697192,5.0,1251072000
A2T9L5G8GL6JWJ,0446697192,4.0,1249776000
A3DQDILRL74K37,0446697192,3.0,1248825600
A277GP2U2TXH51,0446697192,4.0,1248825600
A19KLUZ1XD3SRN,0446697192,4.0,1248739200
A3MS0KUOYHIQK4,0446697192,4.0,1248480000
A30XLPU4EMQCQS,0446697192,3.0,1248393600
A2EU95NHTJSDWR,0446697192,4.0,1248307200
A3J3BRHTDRFJ2G,0511189877,2.0,1397433600
A1QGNMC6O1VW39,0511189877,5.0,1397433600
A2TY0BTJOTENPG,0511189877,5.0,1395878400
A34ATBPOK6HCHY,0511189877,5.0,1395532800
A89DO69P0XZ27,0511189877,5.0,1395446400
A2QQBWLL6S609V,0511189877,5.0,1497744000
A1W4R6JIKHHYRP,0511189877,5.0,1497657600
A7362LXMQEM6W,0511189877,5.0,1496188800
A2ZGMHYM8G0YEI,0511189877,5.0,1494720000
A1RPSIU7ED8T3R,0511189877,5.0,1493510400
AN9GDJ0WIJAMQ,0511189877,5.0,1493078400
ANPUUBRLU1VNM,0511189877,4.0,1492300800
AWD0I70GKDGYS,0511189877,5.0,1482451200
AVBJ734G0579L,0511189877,4.0,1480636800
A2UBCJXZI8ICVU,0511189877,5.0,1480118400
A2OSUEZJIN7BI,0511189877,2.0,1478822400
A1917RO9OGLVT9,0511189877,5.0,1477699200
A2SUPYFNQFU7AV,0511189877,5.0,1475798400
AHKMO8X1OE5T1,0511189877,5.0,1474848000
AIV2RLRZNV7TC,0511189877,5.0,1474329600
A21OV8MG0DQCS2,0511189877,1.0,1473120000
AITBA1MPN8RLS,0511189877,1.0,1472342400
A2I2KPNJDQ9SL0,0511189877,5.0,1472083200
A787651R3NERR,0511189877,5.0,1471824000
A17BMVVA8MND5C,0511189877,5.0,1471132800
A1PTA4TTBH1C,0511189877,5.0,1470787200
A24VW8XTD8LSXE,0511189877,5.0,1469491200
A3IWAURVATDN6,0511189877,1.0,1468368000
A20WG87HXWMHNH,0511189877,5.0,1466899200
AADF91PJWJTB7,0511189877,5.0,1466035200
A3VWPGRJPC673C,0511189877,5.0,1465516800
AXMUL4N7DRLH9,0511189877,5.0,1465344000
A2NETQRG6JHIG7,0511189877,5.0,1465171200
A174LOKNQXDVFO,0511189877,1.0,1464998400
A1LZVRAFC9CY2I,0511189877,1.0,1463702400
A2WUS7OUEEFYT2,0511189877,3.0,1463702400
A2743T894HCU87,0511189877,5.0,1463529600
A21W1TDARPDIR,0511189877,5.0,1458432000
A33IBTCWY20XM0,0511189877,5.0,1458345600
A30K93FQSS5FO4,0511189877,5.0,1457568000
A12JHGROAX49G7,0511189877,4.0,1457568000
A8COCL8EE1CQH,0511189877,5.0,1456704000
AD2V7XBAMSW7X,0511189877,5.0,1455494400
A36LI00VX2774Z,0511189877,5.0,1455408000
A3UTYCC8GPD1ZJ,0511189877,5.0,1453766400
A24LIZDEE3ZD7J,0511189877,4.0,1453420800
A1Y6DIU5MW5D5F,0511189877,5.0,1453334400
A3UQ4M7S0TYA6X,0511189877,1.0,1452902400
A1KV65E2TMMG6F,0511189877,5.0,1452729600
A28DJXXS9K94G8,0511189877,1.0,1452297600
A2R9IT1MU2LOJW,0511189877,1.0,1449792000
A2Z1YRCYRMEVGS,0511189877,5.0,1446768000
A2ABSBR5AZ6F0C,0511189877,5.0,1446508800
A33OSYWEGWHSNK,0511189877,5.0,1445472000
A2O2UXWLJWJO3M,0511189877,5.0,1445040000
A200P59YQ70WR2,0511189877,4.0,1444694400
A3F1XE2WJ488JJ,0511189877,1.0,1444608000
A18QXOKJ91HUV0,0511189877,5.0,1443398400
A32WKKFPU5N19M,0511189877,5.0,1441756800
A3O0GUOWMI5AA4,0511189877,5.0,1441152000
A309D3D076ETG4,0511189877,4.0,1441065600
A2EZK5DVAAM560,0511189877,5.0,1440633600
A2CEL38U6QQW7P,0511189877,5.0,1439510400
A3J6X6RXNRHM8V,0511189877,5.0,1438732800
A4RZVS9TP5RAB,0511189877,5.0,1438387200
A1RCD4T0JU8CNN,0511189877,5.0,1438387200
A2MCKD6ETF51Q8,0511189877,2.0,1437523200
A1D4UFZ9X6U5UW,0511189877,5.0,1437523200
AVW11XQX1NXUS,0511189877,1.0,1436313600
A2R8N42G5EDN91,0511189877,5.0,1435622400
A193587KBXP1JH,0511189877,5.0,1435104000
A1ZW21D7UCX7C5,0511189877,5.0,1434844800
A1VJ8WQJ5X5F5M,0511189877,5.0,1433894400
AW3SZKOCWVO7,0511189877,2.0,1433635200
A3MWIVHMDTODH1,0511189877,5.0,1432944000
A11XCIO2GH4WJR,0511189877,5.0,1432857600
A2JUV9ZSINBHB2,0511189877,3.0,1432339200
ASR7NIGY189QP,0511189877,5.0,1431302400
A3HZFOY6YU5BKD,0511189877,4.0,1431129600
A1A5GOE5E7BL9S,0511189877,5.0,1428883200
A1LVCDWBH1MMZ6,0511189877,3.0,1428710400
AM919TZWDWSLU,0511189877,5.0,1426636800
A2NIHTJNGR10GC,0511189877,5.0,1424736000
A2DB9GLHI1614U,0511189877,1.0,1424649600
A228MFZIFR7IPW,0511189877,5.0,1424304000
A23QHMEXWPDAR0,0511189877,5.0,1423440000
A3VCN9L2GMQQ1O,0511189877,1.0,1422662400
AH6S1X0OG7SOA,0511189877,5.0,1420243200
A2RQ3RK907VRYP,0511189877,5.0,1419811200
A24BV8PGLEW7VJ,0511189877,5.0,1419811200
A34CCHEBMYXVPA,0511189877,5.0,1419552000
A2T7A5AIJI9CCF,0511189877,5.0,1419379200
A3JZ0YS5BKJJDR,0511189877,5.0,1419292800
A3A9N6Z3CW64CK,0511189877,5.0,1418601600
A1881MXNHQUV3N,0511189877,5.0,1417564800
A1GUPUAKBORXHH,0511189877,5.0,1415750400
A2DFM26VLNVYNY,0511189877,5.0,1413763200
A3EEMBPGLSMFB6,0511189877,5.0,1412985600
A15QGU71Q6TNOV,0511189877,5.0,1412812800
A3OXC7ERWDZJSF,0511189877,5.0,1411948800
A2SUCR4KA2QYA3,0511189877,5.0,1410480000
AYZOKN5H8S0T5,0511189877,3.0,1409875200
A1IMF37HO380LH,0511189877,5.0,1407628800
A25E0PI7MRMQFW,0511189877,3.0,1406505600
AZYNQZ94U6VDB,0511189877,5.0,1401321600
A1RI5HH3CRVGFJ,0528013475,5.0,1461801600
A1P4DN897YRVSS,0528013475,1.0,1460937600
A2S54BLFQ7Z27N,0528013475,1.0,1455235200
A14WD2X3604481,0528013475,5.0,1454630400
A36RZ0NYGWZ73J,0528013475,2.0,1452988800
A2AW1SSVUIYV9Y,0528881469,4.0,1289001600
A1NG5X8VYZWX0Q,0528881469,1.0,1286582400
A3C5SMBSKKWNPT,0528881469,5.0,1285113600
A2AEHUKOV014BP,0528881469,5.0,1284249600
A3N7T0DY83Y4IG,0528881469,3.0,1283990400
A28B1G1MSJ6OO1,0528881469,4.0,1280016000
A2O8FIJR9EBU56,0528881469,4.0,1278547200
A2CPBQ5W4OGBX,0528881469,2.0,1277078400
A31ZYIBQWJVQTD,0528881469,1.0,1461801600
A23CVEM8G6C9B5,0528881469,5.0,1461456000
A1QZ0ZTTYYUR63,0528881469,1.0,1459123200
A26A66XKD8BC6P,0528881469,2.0,1455926400
AIS5NRQWZJCY0,0528881469,1.0,1454889600
A2N2PZYI5RFMYT,0528881469,4.0,1454544000
A2ORVRDBSBU0NT,0528881469,1.0,1452643200
A2KZUPN7NCH3SU,0528881469,5.0,1450051200
ABWW9IAL02EZ2,0528881469,5.0,1448668800
A1SX069R8TNJIE,0528881469,2.0,1448668800
A210KP3FDN1BBL,0528881469,3.0,1448236800
A3VA05AWWVVVBE,0528881469,3.0,1448150400
A3NJBCZO9LZ1GZ,0528881469,1.0,1447632000
AG8TYMN5DM70Y,0528881469,4.0,1443484800
A3IYQ959AMZFGE,0528881469,5.0,1420502400
A2FIYIKSEB4ZH,0528881469,2.0,1412640000
A1F7IQX1EP3DWB,0528881469,4.0,1412640000
A1QTG4R93KSA6H,0528881469,4.0,1407542400
A1DA3W4GTFXP6O,0528881469,5.0,1405641600
AYTBGUX49LF3W,0528881469,4.0,1398470400
A1E4WG8HRWWK4R,0528881469,5.0,1390867200
A3H86FCI0QZH7T,0528881469,5.0,1377129600
AO94DHGC771SJ,0528881469,5.0,1370131200
A1SZXC67TZ4B3X,0528881469,5.0,1359504000
A3T6ZQONABIJSG,0528881469,1.0,1358035200
A29LPQQDG7LD5J,0528881469,1.0,1352073600
A19TBA1WARJS55,0528881469,2.0,1340496000
A3IQGFB959IR4P,0528881469,1.0,1327363200
A24EV6RXELQZ63,0528881469,1.0,1317254400
AMLFNXUIEMN4T,0528881469,1.0,1307836800
A2XSWV6AQI90BR,0528881469,1.0,1299974400
A132P6YSJSI5G2,0528881469,2.0,1298851200
A1J9HBXJMXOCUN,0528881469,5.0,1298764800
AR84FMFYCQCWF,0528881469,1.0,1296691200
A2AOEW5UGXFOOQ,0528881469,5.0,1294790400
A265MKAR2WEH3Y,0528881469,4.0,1294790400
A24QFSUU00IZ05,0528881469,2.0,1293580800
A37K02NKUIT68K,0528881469,5.0,1293235200
AMO214LNFCEI4,0528881469,1.0,1290643200
A1H8PY3QHMQQA0,0528881469,2.0,1290556800
A10QHTP7RIL7V6,0545105668,5.0,1215302400
A1FVFP9FT5WU7,0545105668,5.0,1202860800
ADX0IW51SLTZH,0545105668,5.0,1200614400
A5PLFKG0FCDYH,0545105668,5.0,1198627200
A1QXXAR7PIGHO2,0545105668,5.0,1437350400
A1TIQNQJZ2LDNW,0545105668,5.0,1437177600
A1TIQNQJZ2LDNW,0545105668,5.0,1436832000
A1TIQNQJZ2LDNW,0545105668,5.0,1435968000
A1TIQNQJZ2LDNW,0545105668,5.0,1434758400
A3GLCOC0E261Q8,0545105668,5.0,1433289600
A8ILR4Q4G1EOO,0545105668,5.0,1432684800
AMH1U9NF79WIQ,0545105668,5.0,1427328000
A3DMA0HHE41SPB,0545105668,5.0,1424908800
AQBFFJL0OJ1HU,0545105668,4.0,1423785600
A26GWAY495PXP6,0545105668,5.0,1423699200
A2DL9GU4MKQ0XJ,0545105668,5.0,1420156800
A1T3B4GJ4VBC7G,0545105668,5.0,1415145600
A2KJ6B3BWYTGAR,0545105668,5.0,1408320000
A3OXZRN6VAXPBG,0545105668,5.0,1407715200
A11HW3APRO5CG5,0545105668,4.0,1405814400
A2KM0MXMHJ2O4J,0545105668,5.0,1399852800
AC5O7P1A1F754,0545105668,4.0,1397520000
A3R0C8I8OUQUQ1,0545105668,5.0,1393200000
A1TIQNQJZ2LDNW,0545105668,4.0,1389225600
A10N14LOMBDVDE,0545105668,5.0,1388707200
A10GHE5EBAQ8R2,0545105668,5.0,1387411200
A24EUIOUXHZ2FY,0545105668,5.0,1382572800
A25656HUQE8ID0,0545105668,4.0,1381622400
A1WUSQ6AHMP3H9,0545105668,3.0,1377907200
A2O2FXPINEV796,0545105668,2.0,1373932800
A2SUA4H6VI63BR,0545105668,5.0,1367280000
AJA8J1GZ35AOI,0545105668,5.0,1364515200
A1UV5BPS3JQ6MA,0545105668,5.0,1360540800
A1W8GPF3OSPZS6,0545105668,4.0,1336694400
A1NFOHM5P5RJN5,0545105668,5.0,1332115200
A2HF8XI1VA9QXB,0545105668,5.0,1326153600
A37YFMNUID2A4X,0545105668,5.0,1319673600
AORT3BGJ6RK7R,0545105668,4.0,1315440000
A2U1NJ2QWVSGZU,0545105668,5.0,1313971200
A3MSU1CLXWEUDN,0545105668,5.0,1303603200
A30U1CLM64V8XP,0545105668,5.0,1288224000
A2OREYHXIQ8NVD,0545105668,5.0,1273190400
A3G056CV16V80R,0545105668,5.0,1264550400
A1T53CPPOGBX16,0545105668,4.0,1261094400
AOZ90815LI4TA,0545105668,5.0,1250726400
A99ACYS97BJS8,0545105668,5.0,1247616000
A16EJ3D0QGOGS1,0545105668,3.0,1237161600
A13DD62S3FFUAK,0545105668,5.0,1235347200
ANNDV0RMCUGUU,0545105668,5.0,1232496000
A3UO13O53NZHJL,0545105668,5.0,1231891200
A1MCNM09W6N67O,0545105668,4.0,1231804800
A36SWY7XQL12AK,0545105668,5.0,1231200000
A23G9FBKJWQP55,0557348153,5.0,1330560000
A3QZAK4BXJBC2W,0557348153,5.0,1327622400
A1VYNBENL8D9SH,0557348153,2.0,1326672000
AYY2WNFRIGFSF,0557348153,3.0,1326153600
A317YD3C1B79LP,0557348153,5.0,1325462400
